ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET001467,CUST068897,Card Not Working,2025-04-28,3
TICKET001468,CUST025162,Account Locked,2025-01-07,1
TICKET001469,CUST089771,Poor Customer Service,2024-09-21,4
TICKET001470,CUST042357,Delayed Refund,2024-10-29,7
TICKET001471,CUST054519,Delayed Refund,2025-04-20,0
TICKET001472,CUST082605,Account Locked,2024-09-28,0
TICKET001473,CUST007223,KYC Verification Delay,2024-08-08,10
TICKET001474,CUST085928,Delayed Refund,2024-07-14,2
TICKET001475,CUST044940,Loan Application Rejected,2025-02-17,9
TICKET001476,CUST083031,Loan Application Rejected,2024-07-14,2
TICKET001477,CUST068343,Delayed Refund,2024-09-16,1
TICKET001478,CUST086410,Incorrect Charges,2025-02-21,6
TICKET001479,CUST037740,KYC Verification Delay,2024-08-13,0
TICKET001480,CUST084182,KYC Verification Delay,2024-08-04,6
TICKET001481,CUST095910,Account Locked,2024-10-22,9
TICKET001482,CUST092011,Mobile App Issues,2024-05-18,7
TICKET001483,CUST073284,Poor Customer Service,2024-07-03,10
TICKET001484,CUST008543,Mobile App Issues,2024-05-24,7
TICKET001485,CUST077513,Loan Application Rejected,2024-06-19,1
TICKET001486,CUST069275,Card Not Working,2024-05-26,3
TICKET001487,CUST012592,Loan Application Rejected,2024-06-24,8
TICKET001488,CUST038065,Unauthorized Transaction,2024-11-04,6
TICKET001489,CUST047249,Poor Customer Service,2025-01-23,3
TICKET001490,CUST067696,Account Locked,2024-10-11,3
TICKET001491,CUST070855,Unauthorized Transaction,2025-04-05,4
TICKET001492,CUST083297,Account Locked,2025-01-07,2
TICKET001493,CUST041332,Mobile App Issues,2024-07-02,6
TICKET001494,CUST049374,KYC Verification Delay,2025-03-26,5
TICKET001495,CUST084727,KYC Verification Delay,2024-06-15,5
TICKET001496,CUST049071,Card Not Working,2024-05-28,7
TICKET001497,CUST066798,Mobile App Issues,2024-08-06,9
TICKET001498,CUST055196,Loan Application Rejected,2024-12-02,9
TICKET001499,CUST058398,Mobile App Issues,2025-04-17,10
TICKET001500,CUST014822,Account Locked,2024-08-17,4
TICKET001501,CUST005847,Card Not Working,2024-10-18,8
TICKET001502,CUST079692,Unauthorized Transaction,2025-03-16,7
TICKET001503,CUST079563,Poor Customer Service,2024-10-07,7
TICKET001504,CUST020053,Mobile App Issues,2024-05-24,8
TICKET001505,CUST093935,Loan Application Rejected,2024-06-28,5
TICKET001506,CUST010051,ATM Withdrawal Failed,2024-09-09,6
TICKET001507,CUST000780,Delayed Refund,2024-11-02,9
TICKET001508,CUST045456,Unauthorized Transaction,2024-10-27,5
TICKET001509,CUST000543,Unauthorized Transaction,2025-01-21,9
TICKET001510,CUST026061,KYC Verification Delay,2024-10-26,3
TICKET001511,CUST043602,Mobile App Issues,2024-08-15,7
TICKET001512,CUST045072,KYC Verification Delay,2024-08-09,2
TICKET001513,CUST021841,Mobile App Issues,2025-05-07,3
TICKET001514,CUST099738,Account Locked,2024-08-10,8
TICKET001515,CUST096340,Card Not Working,2024-09-23,8
TICKET001516,CUST059966,Card Not Working,2024-08-09,3
TICKET001517,CUST057812,Poor Customer Service,2024-05-08,4
TICKET001518,CUST012005,Account Locked,2024-06-20,4
TICKET001519,CUST070159,Poor Customer Service,2024-08-23,2
TICKET001520,CUST072363,Poor Customer Service,2025-01-12,3
TICKET001521,CUST077921,Poor Customer Service,2024-11-22,1
TICKET001522,CUST071389,KYC Verification Delay,2024-11-22,2
TICKET001523,CUST080737,Card Not Working,2025-01-17,8
TICKET001524,CUST038967,Card Not Working,2024-07-14,8
TICKET001525,CUST096167,Mobile App Issues,2024-12-20,0
TICKET001526,CUST031590,Unauthorized Transaction,2025-04-11,2
TICKET001527,CUST085357,Loan Application Rejected,2024-07-23,1
TICKET001528,CUST079915,Account Locked,2025-01-03,5
TICKET001529,CUST043063,KYC Verification Delay,2025-04-14,10
TICKET001530,CUST011313,Mobile App Issues,2024-07-15,8
TICKET001531,CUST081695,KYC Verification Delay,2024-10-19,10
TICKET001532,CUST042051,Delayed Refund,2024-05-23,9
TICKET001533,CUST052978,Poor Customer Service,2025-03-29,9
TICKET001534,CUST000529,ATM Withdrawal Failed,2024-07-17,2
TICKET001535,CUST020493,KYC Verification Delay,2025-04-02,3
TICKET001536,CUST033463,Loan Application Rejected,2024-06-21,1
TICKET001537,CUST069618,Poor Customer Service,2024-06-28,7
TICKET001538,CUST034488,Loan Application Rejected,2024-11-18,6
TICKET001539,CUST037032,Loan Application Rejected,2024-10-30,10
TICKET001540,CUST099680,Delayed Refund,2024-11-25,7
TICKET001541,CUST005930,Poor Customer Service,2024-08-27,5
TICKET001542,CUST003319,KYC Verification Delay,2024-10-20,7
TICKET001543,CUST031797,Loan Application Rejected,2024-07-28,7
TICKET001544,CUST050673,Card Not Working,2024-06-11,9
TICKET001545,CUST009796,Loan Application Rejected,2025-04-01,4
TICKET001546,CUST079910,Account Locked,2024-11-21,0
TICKET001547,CUST012860,Poor Customer Service,2024-09-15,0
TICKET001548,CUST040300,ATM Withdrawal Failed,2024-05-11,10
TICKET001549,CUST008414,Card Not Working,2025-01-13,2
TICKET001550,CUST067000,Delayed Refund,2025-02-22,9
TICKET001551,CUST059522,KYC Verification Delay,2024-06-05,1
TICKET001552,CUST008497,Loan Application Rejected,2024-10-18,9
TICKET001553,CUST029653,Mobile App Issues,2025-04-09,0
TICKET001554,CUST016846,Card Not Working,2025-02-28,10
TICKET001555,CUST033199,Delayed Refund,2025-04-02,10
TICKET001556,CUST076310,Account Locked,2024-07-06,7
TICKET001557,CUST016280,Delayed Refund,2024-05-14,5
TICKET001558,CUST069603,Mobile App Issues,2024-06-02,7
TICKET001559,CUST028714,Delayed Refund,2024-11-23,1
TICKET001560,CUST076355,Incorrect Charges,2024-10-10,0
TICKET001561,CUST081817,Poor Customer Service,2025-01-12,2
TICKET001562,CUST031475,ATM Withdrawal Failed,2024-06-29,8
TICKET001563,CUST046421,ATM Withdrawal Failed,2024-05-16,3
TICKET001564,CUST017781,Incorrect Charges,2024-09-01,2
TICKET001565,CUST072504,KYC Verification Delay,2024-11-10,9
TICKET001566,CUST013812,Incorrect Charges,2024-09-30,8
TICKET001567,CUST019265,Card Not Working,2024-11-10,4
TICKET001568,CUST056832,Account Locked,2024-12-26,0
TICKET001569,CUST048331,Incorrect Charges,2024-10-03,6
TICKET001570,CUST055815,Card Not Working,2024-12-01,5
TICKET001571,CUST042821,Account Locked,2025-02-16,4
TICKET001572,CUST063942,Card Not Working,2024-07-01,9
TICKET001573,CUST085311,Incorrect Charges,2025-04-26,8
TICKET001574,CUST002669,Loan Application Rejected,2024-12-26,10
TICKET001575,CUST027708,Loan Application Rejected,2024-11-18,5
TICKET001576,CUST038719,Incorrect Charges,2024-08-22,5
TICKET001577,CUST098616,Loan Application Rejected,2025-04-03,10
TICKET001578,CUST090091,Account Locked,2024-11-11,0
TICKET001579,CUST019707,Unauthorized Transaction,2025-04-07,2
TICKET001580,CUST009063,ATM Withdrawal Failed,2024-11-11,6
TICKET001581,CUST000379,ATM Withdrawal Failed,2024-11-13,0
TICKET001582,CUST044288,Unauthorized Transaction,2024-11-19,1
TICKET001583,CUST080558,Mobile App Issues,2024-12-11,5
TICKET001584,CUST025599,ATM Withdrawal Failed,2024-07-31,0
TICKET001585,CUST000400,Loan Application Rejected,2025-01-30,5
TICKET001586,CUST084540,Incorrect Charges,2024-09-17,4
TICKET001587,CUST035881,Incorrect Charges,2024-11-02,9
TICKET001588,CUST069267,Mobile App Issues,2025-02-05,7
TICKET001589,CUST098043,Loan Application Rejected,2024-09-03,4
TICKET001590,CUST095154,Card Not Working,2024-05-09,9
TICKET001591,CUST069276,Mobile App Issues,2024-10-21,8
TICKET001592,CUST094516,Delayed Refund,2025-03-16,7
TICKET001593,CUST092356,Loan Application Rejected,2024-05-18,2
TICKET001594,CUST058137,ATM Withdrawal Failed,2024-10-05,8
TICKET001595,CUST091809,KYC Verification Delay,2024-09-08,9
TICKET001596,CUST068578,Unauthorized Transaction,2024-05-20,5
TICKET001597,CUST048595,Loan Application Rejected,2024-06-24,6
TICKET001598,CUST000627,Mobile App Issues,2024-11-29,8
TICKET001599,CUST072686,Poor Customer Service,2024-05-09,10
TICKET001600,CUST022891,Card Not Working,2024-10-05,0
TICKET001601,CUST096252,KYC Verification Delay,2024-10-02,5
TICKET001602,CUST017742,Account Locked,2025-01-10,9
TICKET001603,CUST009824,KYC Verification Delay,2025-02-15,7
TICKET001604,CUST097313,Incorrect Charges,2024-12-12,8
TICKET001605,CUST089029,Loan Application Rejected,2025-02-14,2
TICKET001606,CUST003187,ATM Withdrawal Failed,2024-11-20,0
TICKET001607,CUST093389,Poor Customer Service,2024-10-17,1
TICKET001608,CUST042627,Poor Customer Service,2024-06-10,7
TICKET001609,CUST081022,KYC Verification Delay,2024-12-07,4
TICKET001610,CUST039634,KYC Verification Delay,2024-06-19,6
TICKET001611,CUST070632,Poor Customer Service,2024-08-13,7
TICKET001612,CUST005034,Loan Application Rejected,2024-07-09,2
TICKET001613,CUST050349,KYC Verification Delay,2025-04-04,9
TICKET001614,CUST092326,Mobile App Issues,2024-06-22,1
TICKET001615,CUST019300,Unauthorized Transaction,2025-01-16,10
TICKET001616,CUST087719,Delayed Refund,2024-08-07,0
TICKET001617,CUST040590,ATM Withdrawal Failed,2025-04-07,6
TICKET001618,CUST060371,Mobile App Issues,2024-05-29,9
TICKET001619,CUST023576,KYC Verification Delay,2025-04-13,9
TICKET001620,CUST008327,ATM Withdrawal Failed,2024-10-06,2
TICKET001621,CUST062235,Mobile App Issues,2024-06-25,2
TICKET001622,CUST005409,Incorrect Charges,2024-11-12,9
TICKET001623,CUST048555,Mobile App Issues,2024-05-28,7
TICKET001624,CUST021090,Unauthorized Transaction,2025-04-07,8
TICKET001625,CUST072331,Card Not Working,2024-08-03,2
TICKET001626,CUST080772,Incorrect Charges,2024-12-04,9
TICKET001627,CUST003638,Poor Customer Service,2024-06-24,9
TICKET001628,CUST047030,Mobile App Issues,2025-04-02,1
TICKET001629,CUST097702,KYC Verification Delay,2025-05-02,0
TICKET001630,CUST017081,Account Locked,2024-06-30,1
TICKET001631,CUST088223,Poor Customer Service,2025-01-15,3
TICKET001632,CUST040754,KYC Verification Delay,2024-06-10,8
TICKET001633,CUST020176,ATM Withdrawal Failed,2024-09-15,10
TICKET001634,CUST005346,KYC Verification Delay,2025-05-02,8
TICKET001635,CUST009223,ATM Withdrawal Failed,2025-01-03,6
TICKET001636,CUST020509,Unauthorized Transaction,2024-11-25,4
TICKET001637,CUST017333,Delayed Refund,2025-02-24,9
TICKET001638,CUST038565,Account Locked,2024-10-10,2
TICKET001639,CUST040874,Incorrect Charges,2025-01-03,2
TICKET001640,CUST021647,Card Not Working,2025-01-25,5
TICKET001641,CUST077889,Incorrect Charges,2024-11-08,5
TICKET001642,CUST046148,KYC Verification Delay,2024-12-08,2
TICKET001643,CUST099814,Unauthorized Transaction,2024-08-04,5
TICKET001644,CUST052048,ATM Withdrawal Failed,2024-10-09,3
TICKET001645,CUST017256,Loan Application Rejected,2024-10-09,9
TICKET001646,CUST073383,Mobile App Issues,2024-12-24,9
TICKET001647,CUST003222,Incorrect Charges,2025-02-04,1
TICKET001648,CUST066951,Mobile App Issues,2024-12-08,6
TICKET001649,CUST096964,Account Locked,2024-09-03,9
TICKET001650,CUST025550,Unauthorized Transaction,2024-06-26,2
TICKET001651,CUST093209,Poor Customer Service,2024-07-04,4
TICKET001652,CUST074050,Card Not Working,2024-12-26,9
TICKET001653,CUST008740,Delayed Refund,2024-12-13,6
TICKET001654,CUST021086,KYC Verification Delay,2024-12-02,4
TICKET001655,CUST081341,Loan Application Rejected,2024-12-16,5
TICKET001656,CUST015099,KYC Verification Delay,2024-08-27,4
TICKET001657,CUST001223,KYC Verification Delay,2024-12-24,3
TICKET001658,CUST074572,Account Locked,2024-08-15,4
TICKET001659,CUST037523,Card Not Working,2024-08-17,7
TICKET001660,CUST013911,ATM Withdrawal Failed,2025-01-20,3
TICKET001661,CUST042813,Account Locked,2025-03-26,3
TICKET001662,CUST047360,Account Locked,2025-02-03,6
TICKET001663,CUST041913,Card Not Working,2024-05-31,0
TICKET001664,CUST066381,KYC Verification Delay,2024-07-29,8
TICKET001665,CUST016303,ATM Withdrawal Failed,2024-09-19,8
TICKET001666,CUST033624,KYC Verification Delay,2024-06-04,8
TICKET001667,CUST034260,Loan Application Rejected,2024-07-09,6
TICKET001668,CUST028997,Delayed Refund,2025-02-27,6
TICKET001669,CUST084468,Card Not Working,2025-04-07,4
TICKET001670,CUST013743,Incorrect Charges,2025-01-21,6
TICKET001671,CUST028097,Card Not Working,2025-03-26,1
TICKET001672,CUST007301,Incorrect Charges,2025-02-14,6
TICKET001673,CUST082997,Card Not Working,2024-11-24,2
TICKET001674,CUST058112,Mobile App Issues,2024-10-10,10
TICKET001675,CUST028792,Loan Application Rejected,2025-03-04,0
TICKET001676,CUST091224,Incorrect Charges,2024-08-17,10
TICKET001677,CUST082521,Mobile App Issues,2024-05-28,7
TICKET001678,CUST082647,Poor Customer Service,2024-11-22,3
TICKET001679,CUST083948,ATM Withdrawal Failed,2025-01-20,2
TICKET001680,CUST014254,Delayed Refund,2024-09-23,10
TICKET001681,CUST050219,Poor Customer Service,2024-05-20,6
TICKET001682,CUST048628,Account Locked,2024-12-18,6
TICKET001683,CUST005383,Incorrect Charges,2025-04-21,1
TICKET001684,CUST029586,Poor Customer Service,2024-10-05,0
TICKET001685,CUST008972,Unauthorized Transaction,2025-05-05,3
TICKET001686,CUST030311,Card Not Working,2024-08-08,7
TICKET001687,CUST019588,Unauthorized Transaction,2024-12-28,9
TICKET001688,CUST042187,ATM Withdrawal Failed,2025-04-13,4
TICKET001689,CUST073515,ATM Withdrawal Failed,2024-10-03,4
TICKET001690,CUST086660,KYC Verification Delay,2024-10-23,9
TICKET001691,CUST069621,Loan Application Rejected,2025-04-01,6
TICKET001692,CUST091433,Incorrect Charges,2024-07-21,10
TICKET001693,CUST054555,ATM Withdrawal Failed,2024-11-03,6
TICKET001694,CUST065649,Loan Application Rejected,2024-12-14,10
TICKET001695,CUST087122,ATM Withdrawal Failed,2024-11-05,9
TICKET001696,CUST005000,Card Not Working,2024-07-18,10
TICKET001697,CUST022084,Account Locked,2025-03-03,7
TICKET001698,CUST007129,Delayed Refund,2024-09-21,9
TICKET001699,CUST072864,Poor Customer Service,2024-08-29,4
TICKET001700,CUST068298,Loan Application Rejected,2024-08-16,8
TICKET001701,CUST096320,Unauthorized Transaction,2025-03-22,4
TICKET001702,CUST015809,Mobile App Issues,2024-11-08,1
TICKET001703,CUST062033,KYC Verification Delay,2024-09-11,7
TICKET001704,CUST093278,Account Locked,2025-03-02,8
TICKET001705,CUST076237,Account Locked,2024-11-17,6
TICKET001706,CUST078392,Loan Application Rejected,2025-04-09,4
TICKET001707,CUST094113,Mobile App Issues,2024-06-18,9
TICKET001708,CUST012777,KYC Verification Delay,2024-07-17,3
TICKET001709,CUST045311,Incorrect Charges,2024-12-04,8
TICKET001710,CUST034205,Delayed Refund,2024-07-18,4
TICKET001711,CUST024098,Delayed Refund,2024-06-12,10
TICKET001712,CUST039962,Loan Application Rejected,2024-06-20,2
TICKET001713,CUST007623,Unauthorized Transaction,2024-09-20,4
TICKET001714,CUST054246,Account Locked,2024-06-07,5
TICKET001715,CUST031893,Mobile App Issues,2024-06-03,1
TICKET001716,CUST036553,ATM Withdrawal Failed,2024-09-14,5
TICKET001717,CUST005368,Incorrect Charges,2024-08-13,10
TICKET001718,CUST031825,Mobile App Issues,2024-08-09,0
TICKET001719,CUST035450,Delayed Refund,2024-12-01,5
TICKET001720,CUST045107,Loan Application Rejected,2024-09-07,10
TICKET001721,CUST081770,Card Not Working,2024-08-15,10
TICKET001722,CUST067255,Card Not Working,2024-08-11,10
TICKET001723,CUST023850,Loan Application Rejected,2025-01-09,7
TICKET001724,CUST013642,Incorrect Charges,2025-02-27,10
TICKET001725,CUST027261,Loan Application Rejected,2024-05-17,7
TICKET001726,CUST086590,Mobile App Issues,2025-03-07,0
TICKET001727,CUST015523,Delayed Refund,2024-05-08,4
TICKET001728,CUST043141,Unauthorized Transaction,2024-12-07,1
TICKET001729,CUST038366,ATM Withdrawal Failed,2024-09-20,10
TICKET001730,CUST013488,ATM Withdrawal Failed,2024-05-09,5
TICKET001731,CUST055683,ATM Withdrawal Failed,2024-06-12,6
TICKET001732,CUST080621,Poor Customer Service,2024-10-09,8
TICKET001733,CUST088057,Poor Customer Service,2024-09-22,1
TICKET001734,CUST077081,Account Locked,2025-02-13,9
TICKET001735,CUST018676,ATM Withdrawal Failed,2025-04-09,2
TICKET001736,CUST085020,Card Not Working,2024-06-09,4
TICKET001737,CUST009653,Account Locked,2024-06-03,1
TICKET001738,CUST047224,Account Locked,2024-10-27,6
TICKET001739,CUST012905,ATM Withdrawal Failed,2024-09-11,5
TICKET001740,CUST089134,Delayed Refund,2024-09-11,5
TICKET001741,CUST072220,Delayed Refund,2024-10-07,1
TICKET001742,CUST076437,Account Locked,2024-12-28,7
TICKET001743,CUST078319,ATM Withdrawal Failed,2025-03-12,4
TICKET001744,CUST050511,Poor Customer Service,2025-04-17,0
TICKET001745,CUST001674,KYC Verification Delay,2025-04-12,6
TICKET001746,CUST029887,ATM Withdrawal Failed,2024-08-11,8
TICKET001747,CUST056461,Incorrect Charges,2024-11-18,1
TICKET001748,CUST030524,Account Locked,2024-06-16,5
TICKET001749,CUST001769,KYC Verification Delay,2025-01-10,2
TICKET001750,CUST032197,KYC Verification Delay,2025-04-15,9
TICKET001751,CUST059238,KYC Verification Delay,2025-03-25,5
TICKET001752,CUST084596,KYC Verification Delay,2024-10-10,9
TICKET001753,CUST000826,Account Locked,2024-06-20,7
TICKET001754,CUST056396,Account Locked,2024-09-22,6
TICKET001755,CUST036721,Card Not Working,2024-07-08,2
TICKET001756,CUST090351,Poor Customer Service,2024-09-22,5
TICKET001757,CUST027905,KYC Verification Delay,2025-02-21,3
TICKET001758,CUST011020,ATM Withdrawal Failed,2025-02-13,0
TICKET001759,CUST057585,Poor Customer Service,2025-04-21,10
TICKET001760,CUST050235,Account Locked,2024-07-29,6
TICKET001761,CUST061156,Delayed Refund,2024-10-13,5
TICKET001762,CUST082773,Loan Application Rejected,2024-10-28,10
TICKET001763,CUST025457,Account Locked,2025-02-01,3
TICKET001764,CUST033761,Unauthorized Transaction,2024-08-04,10
TICKET001765,CUST030799,Account Locked,2024-12-21,0
TICKET001766,CUST086797,Unauthorized Transaction,2025-04-05,3
TICKET001767,CUST014011,Delayed Refund,2024-12-24,2
TICKET001768,CUST094496,Mobile App Issues,2025-02-08,1
TICKET001769,CUST092882,Loan Application Rejected,2024-07-05,6
TICKET001770,CUST070142,Loan Application Rejected,2024-11-16,7
TICKET001771,CUST001751,ATM Withdrawal Failed,2024-10-28,3
TICKET001772,CUST012921,ATM Withdrawal Failed,2025-04-07,7
TICKET001773,CUST006183,Card Not Working,2024-12-19,3
TICKET001774,CUST032714,Mobile App Issues,2025-04-29,7
TICKET001775,CUST079511,Mobile App Issues,2024-10-22,5
TICKET001776,CUST086060,Delayed Refund,2024-12-24,9
TICKET001777,CUST000932,Unauthorized Transaction,2024-05-13,8
TICKET001778,CUST064996,Delayed Refund,2025-03-16,0
TICKET001779,CUST074556,Account Locked,2024-12-20,3
TICKET001780,CUST088868,Incorrect Charges,2024-09-07,3
TICKET001781,CUST072975,Poor Customer Service,2025-03-24,2
TICKET001782,CUST092700,Poor Customer Service,2024-08-30,9
TICKET001783,CUST084393,ATM Withdrawal Failed,2025-04-13,10
TICKET001784,CUST008399,Loan Application Rejected,2024-10-04,2
TICKET001785,CUST071160,KYC Verification Delay,2025-02-19,5
TICKET001786,CUST003574,Delayed Refund,2024-12-02,7
TICKET001787,CUST059639,Unauthorized Transaction,2024-08-13,8
TICKET001788,CUST020366,ATM Withdrawal Failed,2025-01-22,2
TICKET001789,CUST044848,Incorrect Charges,2025-04-08,9
TICKET001790,CUST005628,Card Not Working,2024-08-26,0
TICKET001791,CUST016858,Loan Application Rejected,2025-01-11,9
TICKET001792,CUST077583,Mobile App Issues,2024-11-14,10
TICKET001793,CUST023923,Card Not Working,2024-08-24,10
TICKET001794,CUST075662,KYC Verification Delay,2024-11-08,9
TICKET001795,CUST023619,Poor Customer Service,2024-10-27,9
TICKET001796,CUST033836,Mobile App Issues,2024-07-08,8
TICKET001797,CUST088898,KYC Verification Delay,2024-11-15,8
TICKET001798,CUST010149,Unauthorized Transaction,2024-08-12,6
TICKET001799,CUST014272,Loan Application Rejected,2025-03-30,9
TICKET001800,CUST075764,Incorrect Charges,2024-12-21,8
TICKET001801,CUST000923,ATM Withdrawal Failed,2024-10-12,2
TICKET001802,CUST031916,KYC Verification Delay,2024-08-09,5
TICKET001803,CUST052658,Incorrect Charges,2025-05-02,4
TICKET001804,CUST034601,Loan Application Rejected,2025-01-01,6
TICKET001805,CUST005615,Account Locked,2024-11-07,0
